Minimum level:3
Runtime (sec):0.0138895000
Support network with minimum level
60 50
50 36
48 50
0 2
0 17
2 55
2 47
17 67
36 64
64 57
63 30
30 38
7 29
29 63
29 18
74 31
31 32
49 59
49 60
59 45
45 52
16 28
28 22
27 20
20 37
21 24
24 22
23 48
47 75
75 43
46 40
40 16
39 33
33 42
69 11
11 26
19 70
70 54
32 27
26 35
58 44
44 39
35 62
62 23
61 3
15 65
15 56
65 53
56 49
55 21
41 9
42 72
53 34
34 41
54 1
37 4
4 8
4 76
38 15
18 68
67 19
52 46
72 46
76 7
43 73
43 25
73 51
25 61
25 74
57 13
51 58
68 71
1 5
1 6
71 10
22 66
10 12
10 69
66 14
