Minimum level:3
Runtime (sec):18.0562913000
Support network with minimum level
54 23
23 13
53 27
27 28
8 54
49 50
49 19
50 36
19 33
25 75
25 26
75 77
75 76
26 11
28 48
33 67
15 7
15 52
7 71
52 57
51 53
72 66
66 38
37 44
44 51
83 84
84 30
24 84
29 35
35 59
35 63
30 20
59 43
59 60
43 85
43 83
60 42
41 39
39 69
39 3
16 4
4 6
61 37
61 62
62 56
55 22
22 18
57 58
58 16
67 68
36 14
68 36
56 47
69 70
70 34
85 86
86 12
20 86
80 48
48 31
64 45
45 46
63 73
73 15
73 74
81 64
40 82
82 32
3 8
3 21
21 55
21 29
6 10
6 9
77 79
76 81
1 41
0 1
32 2
38 24
74 17
65 72
71 61
46 5
17 25
18 49
42 65
34 24
79 80
31 78
78 40
47 40
