Minimum level:2
Runtime (sec):0.5880765000
Support network with minimum level
7 10
10 21
10 23
39 40
39 55
40 26
55 56
71 27
71 72
27 53
72 16
0 17
17 37
17 1
24 63
63 33
64 11
16 2
34 16
20 52
52 13
51 34
15 64
33 68
33 43
57 59
59 58
66 30
30 18
62 46
46 38
41 42
42 36
53 49
22 32
32 66
56 50
69 70
70 15
4 18
18 12
35 47
35 54
47 22
54 36
49 8
6 25
6 19
25 60
19 71
19 24
50 44
61 62
45 65
65 38
36 28
28 67
60 26
58 41
37 35
38 14
21 45
67 48
48 7
68 51
43 31
3 6
3 29
29 5
29 57
23 61
23 20
31 39
1 4
1 3
26 69
44 9
