Minimum level:7
Runtime (sec):0.6285264000762254
Support network with minimum level
55 10
67 56
56 73
22 68
68 37
37 3
37 58
3 25
58 38
57 7
7 12
7 64
25 55
25 30
30 48
29 8
52 34
34 22
31 33
33 44
41 43
41 5
43 82
5 17
19 53
19 61
53 51
53 54
61 62
48 65
47 31
45 23
23 11
70 46
46 44
72 22
64 75
77 78
78 60
59 2
2 79
2 4
44 52
51 81
81 24
38 50
50 35
74 50
63 77
63 18
18 38
62 71
27 67
60 40
66 60
69 57
69 70
82 42
24 27
20 14
21 63
71 72
35 36
36 42
76 28
28 29
79 39
4 15
4 41
1 21
1 69
42 32
32 20
54 66
49 74
73 76
75 80
80 45
39 47
39 49
17 13
17 19
65 26
26 20
15 6
0 59
0 1
16 9
40 16
