Minimum level:5
Runtime (sec):21.5999526000
Support network with minimum level
27 67
67 56
61 62
62 71
63 18
63 77
18 38
77 64
23 11
23 24
24 27
81 82
82 42
43 70
70 46
69 57
57 7
57 58
2 4
2 79
4 41
4 15
79 39
16 9
60 40
40 16
15 6
46 44
45 23
39 49
39 47
75 80
80 45
73 76
73 74
76 28
74 50
49 54
54 66
53 51
51 81
78 60
66 60
41 5
41 43
5 17
47 31
1 21
1 69
21 63
38 50
58 38
55 10
56 73
22 68
68 37
31 33
33 44
52 34
34 22
72 22
42 32
32 20
44 52
0 1
0 59
59 2
59 78
71 72
71 36
36 42
35 28
28 29
19 53
19 61
64 75
7 12
50 35
3 25
25 30
25 55
30 48
48 65
29 8
20 14
26 20
37 3
65 26
17 13
17 19
