Minimum level:7
Runtime (sec):0.3179509999
Support network with minimum level
65 7
65 78
7 10
78 66
77 20
20 34
5 8
23 39
23 65
39 40
61 75
61 37
75 76
37 62
45 27
45 56
27 11
56 52
55 5
19 77
19 45
76 28
62 49
29 30
30 59
67 68
68 41
57 58
58 44
54 32
32 40
15 3
15 43
43 16
41 6
41 60
60 42
59 53
53 81
24 80
80 64
79 80
72 22
22 36
82 26
26 63
47 26
69 48
48 50
83 84
84 70
50 34
70 82
81 54
4 19
52 46
51 52
36 55
44 61
16 18
0 35
35 17
35 51
1 67
28 71
64 38
66 64
21 29
21 79
40 24
63 12
49 83
73 15
73 74
74 72
38 9
9 14
9 13
17 2
2 25
2 73
18 33
25 4
42 46
34 23
71 21
31 57
31 1
33 69
33 31
46 47
