Minimum level:3
Runtime (sec):0.1752016000
Support network with minimum level
10 29
29 16
87 42
42 14
44 88
88 64
22 30
30 54
16 18
15 3
3 5
3 41
20 34
34 86
91 34
75 92
92 58
83 84
84 76
40 32
32 24
56 68
68 22
67 36
36 22
27 81
81 33
24 38
38 25
37 69
69 80
41 87
72 46
46 6
54 28
28 15
33 91
0 35
0 59
35 2
35 73
59 51
59 60
60 54
18 13
82 18
47 4
6 48
48 11
77 78
77 21
78 50
21 27
21 79
7 77
19 20
58 26
26 12
43 9
43 44
23 49
49 39
49 71
61 89
61 53
89 62
53 8
64 82
63 85
85 52
25 75
62 56
39 90
39 40
90 24
31 10
86 43
76 72
71 74
74 66
73 67
51 63
51 1
1 47
1 57
17 31
17 23
79 17
80 61
45 70
70 52
52 7
66 50
65 37
2 45
2 65
50 19
57 55
55 83
