Minimum level:5
Runtime (sec):5.9737822000
Support network with minimum level
45 73
73 47
53 54
53 36
54 28
36 11
41 42
42 61
25 74
74 37
47 71
47 97
4 6
4 5
5 56
5 7
30 22
22 18
68 22
29 9
29 30
43 85
85 44
70 44
44 12
84 86
86 76
35 69
35 53
69 93
69 80
32 20
20 8
63 20
66 64
64 60
19 75
19 68
75 82
67 40
40 78
39 1
28 38
27 17
17 83
60 87
18 60
48 19
81 10
10 41
82 32
76 66
77 25
78 58
7 29
7 81
97 46
46 15
94 98
98 70
23 45
23 4
38 24
24 62
33 88
88 34
87 91
91 92
11 57
11 27
72 70
21 43
92 14
52 16
16 34
55 95
95 96
96 52
2 23
56 77
93 94
80 72
79 3
49 51
49 33
51 55
26 18
31 67
31 90
90 35
89 39
83 50
71 48
15 65
15 49
65 59
65 84
57 13
58 32
50 21
0 89
0 2
37 31
59 26
34 79
62 94
61 63
