Minimum level:3
Runtime (sec):21.1864661000
Support network with minimum level
48 28
28 10
27 46
46 47
45 63
63 75
36 40
40 38
52 40
72 50
50 38
49 64
64 24
75 76
76 16
2 5
3 37
3 23
37 45
23 41
23 70
78 36
67 68
68 66
65 30
30 9
29 17
17 22
17 71
0 43
0 1
43 53
43 61
1 15
1 21
47 11
32 48
77 13
77 78
57 58
58 32
60 58
35 57
73 74
73 55
74 62
55 79
62 20
20 32
19 67
15 39
15 34
21 4
41 49
41 42
42 24
51 52
39 3
79 33
33 27
71 80
71 69
80 72
69 2
70 31
66 56
56 8
34 16
31 59
59 60
59 7
7 25
24 6
6 35
12 77
12 14
53 29
18 54
54 65
16 51
22 19
38 18
25 26
26 73
61 44
44 12
