Minimum level:2
Runtime (sec):0.8689701000
Support network with minimum level
75 10
10 83
10 52
73 76
76 64
39 74
74 75
52 40
40 12
77 4
77 78
4 15
4 39
78 27
35 85
85 36
83 30
51 22
22 14
23 24
24 55
41 49
49 67
68 13
37 45
37 77
45 38
21 23
36 28
28 86
3 57
3 42
57 72
42 81
67 68
17 43
43 18
44 50
50 91
16 35
87 73
1 88
1 92
88 82
92 62
91 70
70 20
69 29
29 31
29 26
31 32
26 56
63 87
80 44
60 44
33 63
58 34
34 19
64 20
19 1
62 18
18 6
79 80
38 61
55 46
46 65
56 58
72 8
2 37
25 16
89 90
90 33
15 47
47 60
32 79
30 48
82 84
84 5
27 66
53 2
53 54
54 69
0 53
48 21
81 71
71 59
20 9
59 7
61 89
61 25
65 11
66 3
86 41
5 51
5 17
