Minimum level:3
Runtime (sec):0.0676480000
Support network with minimum level
18 48
48 49
47 84
84 60
83 80
80 14
79 56
56 3
31 32
32 30
65 66
66 60
59 42
42 52
29 4
4 19
4 85
57 58
58 7
17 22
22 18
81 82
82 30
6 20
20 8
75 43
75 76
43 5
76 10
23 24
24 26
7 50
50 11
49 54
54 2
53 71
71 28
52 65
1 31
1 29
2 45
45 46
77 40
40 75
70 78
78 44
51 27
27 57
73 33
73 74
33 34
74 36
37 38
38 70
46 72
41 77
61 25
25 35
67 62
62 41
35 68
68 37
26 12
3 39
3 9
39 67
39 15
64 61
16 13
60 86
86 69
85 21
21 47
28 16
69 16
55 63
55 79
63 73
34 51
19 81
19 83
30 23
15 53
15 64
44 6
36 17
72 59
0 55
0 1
