Minimum level:6
Runtime (sec):3.1679107000
Support network with minimum level
37 3
3 27
3 77
79 56
56 63
21 80
80 7
4 22
22 29
53 40
40 54
54 76
48 57
57 70
15 87
15 8
87 48
29 36
45 2
45 49
2 81
2 86
49 50
94 24
24 30
28 24
65 1
65 66
1 15
1 21
66 55
33 41
41 62
74 43
43 44
27 33
23 28
63 64
64 34
16 38
38 4
75 19
19 50
76 90
68 52
52 73
51 59
59 60
70 16
60 16
69 89
89 88
55 58
58 82
77 78
77 5
78 79
5 67
71 65
71 72
72 42
62 34
61 11
86 75
20 94
93 68
50 37
18 20
67 91
67 93
83 84
83 85
84 51
85 47
91 35
35 13
47 92
92 48
73 46
46 25
31 74
42 26
26 44
17 23
17 18
36 30
90 12
88 14
82 31
81 83
25 69
44 32
32 6
0 71
0 39
39 53
39 45
6 17
6 9
34 10
30 61
