Minimum level:6
Runtime (sec):1.3771292000
Support network with minimum level
39 27
39 40
27 69
27 35
40 26
15 18
18 5
17 10
82 36
36 38
35 36
45 46
46 37
65 66
66 29
55 50
50 22
28 56
56 94
1 3
1 39
92 60
60 64
59 60
47 28
78 76
76 48
48 82
81 53
53 93
5 79
5 43
29 67
67 85
89 72
72 33
75 90
90 78
62 42
42 24
64 6
77 64
54 55
31 41
31 44
41 84
44 88
43 51
51 87
88 32
87 88
26 52
52 98
16 14
25 71
25 31
71 89
94 70
70 83
69 4
4 15
4 65
93 54
24 20
20 74
32 95
0 2
0 1
2 23
2 8
74 16
6 80
80 13
79 25
73 47
7 19
7 58
19 21
19 49
58 17
91 97
97 92
68 96
96 63
95 96
33 30
30 48
61 34
34 68
84 62
63 77
98 81
23 7
23 57
21 9
21 45
57 91
83 11
49 75
37 73
22 61
85 86
86 12
38 59
