Minimum level:4
Runtime (sec):41.1818201000
Support network with minimum level
22 76
76 68
75 30
30 58
21 8
8 11
8 12
71 37
37 33
37 59
27 72
72 24
52 40
40 28
42 16
16 21
62 16
20 38
38 6
59 60
60 61
55 69
69 70
69 51
23 7
23 66
7 13
66 24
65 50
50 20
3 63
63 41
6 10
61 56
56 48
18 62
64 22
53 54
54 25
36 54
58 64
41 5
1 15
1 43
15 80
43 3
33 47
31 35
31 34
35 53
35 39
34 78
47 46
44 27
51 1
39 52
39 49
49 65
49 36
5 42
5 23
48 32
32 9
73 74
74 29
67 79
79 68
68 26
26 20
45 4
46 77
25 67
25 57
57 28
28 45
24 18
77 18
78 73
29 75
29 14
70 44
80 44
19 17
19 31
17 55
17 71
0 19
0 2
