Minimum level:1
Runtime (sec):79.9689746000
Support network with minimum level
74 27
27 38
50 1
1 28
1 59
34 11
48 24
24 26
41 42
42 37
33 29
29 63
45 41
32 46
46 43
35 19
19 65
81 82
82 36
39 40
39 21
40 44
21 15
7 12
37 34
38 50
28 55
59 3
53 39
30 54
54 22
22 20
77 78
78 10
4 9
18 16
16 7
79 80
80 64
63 30
15 35
15 31
20 32
65 73
75 76
76 69
62 52
52 18
49 70
70 50
69 74
73 33
57 53
3 58
3 77
58 56
43 60
60 6
44 25
17 8
8 13
8 81
71 62
31 72
72 79
64 51
68 4
6 17
36 66
66 14
0 23
23 45
23 47
61 48
61 71
51 49
51 75
55 56
26 2
67 68
56 5
47 61
47 57
25 67
