Minimum level:3
Runtime (sec):15.4547681000
Support network with minimum level
40 78
78 20
77 28
28 66
61 62
62 32
18 62
50 63
63 64
0 17
0 1
17 2
17 45
35 12
12 75
79 36
79 80
36 54
80 54
53 39
39 22
55 73
55 56
73 3
56 9
25 69
69 26
47 11
47 48
48 14
75 13
4 23
23 71
45 46
45 37
46 25
37 51
37 18
54 74
74 47
3 6
71 15
71 72
49 50
57 42
42 4
64 58
58 7
32 41
41 57
41 19
15 53
20 16
16 38
30 68
68 76
67 44
44 35
43 44
38 52
76 79
66 10
65 64
34 24
24 59
72 52
51 43
6 31
6 65
31 8
33 61
21 34
21 40
22 70
59 60
60 30
29 77
52 30
70 29
26 67
5 20
2 27
2 49
27 33
27 55
19 21
19 5
