Minimum level:7
Runtime (sec):2.3705161000
Support network with minimum level
55 47
55 56
47 63
47 48
56 23
19 50
50 55
49 19
48 40
40 36
39 7
69 85
69 24
85 86
24 87
61 71
71 62
66 68
68 1
67 68
62 58
28 72
72 60
60 38
38 14
57 67
36 44
35 26
26 74
9 25
25 33
25 73
63 21
63 81
33 34
34 79
37 57
43 9
44 86
74 12
73 35
21 2
81 82
5 31
31 51
31 39
78 76
76 54
27 29
27 65
29 83
29 46
65 66
17 77
17 64
77 27
77 78
64 70
82 42
23 69
0 49
51 52
52 22
54 32
32 80
59 41
41 42
70 28
83 28
42 84
84 20
75 17
86 20
46 30
45 75
2 15
2 37
15 61
15 45
30 11
58 16
3 5
80 8
22 59
79 13
16 6
87 88
88 22
53 10
20 18
18 30
1 4
1 3
6 53
6 43
