Minimum level:3
Runtime (sec):4.3976724000
Support network with minimum level
82 52
52 14
51 52
78 34
34 48
49 63
63 57
61 62
62 50
55 56
55 65
56 28
65 73
65 53
47 51
67 68
68 58
39 40
40 18
71 72
72 13
22 26
26 86
1 12
73 74
74 11
15 66
15 75
66 50
75 76
43 69
69 70
50 44
44 60
20 5
5 84
59 77
77 71
76 60
46 16
16 6
19 4
19 20
3 46
45 39
24 22
21 8
8 61
8 64
58 48
48 30
81 23
23 24
23 45
86 82
31 2
31 32
2 43
2 29
32 19
70 38
37 31
38 3
29 85
85 30
33 7
33 36
7 41
7 25
36 78
35 33
30 1
18 47
28 17
80 28
64 15
57 42
60 27
27 81
53 59
53 54
54 10
41 49
79 80
79 37
25 55
25 9
42 21
84 35
83 79
17 67
0 83
