Minimum level:3
Runtime (sec):21.8337438000
Support network with minimum level
27 9
16 28
28 48
32 74
74 22
73 39
39 43
39 57
34 63
63 68
63 64
24 38
38 60
37 18
18 6
46 18
23 29
29 12
19 24
62 58
58 33
67 2
2 59
68 10
64 44
61 62
57 31
31 20
43 61
10 47
47 25
41 42
41 66
42 49
66 36
65 8
8 51
8 27
49 23
59 3
3 73
3 65
60 70
40 34
21 34
22 69
36 4
35 36
15 16
15 7
20 50
50 15
52 48
48 5
70 20
26 32
5 13
5 14
71 26
25 72
25 71
72 11
56 30
30 1
33 40
53 52
45 54
54 37
17 46
17 35
69 44
55 56
55 41
51 21
51 53
44 55
1 45
1 17
0 67
0 19
