Minimum level:3
Runtime (sec):1.7165761000
Support network with minimum level
54 37
37 38
42 49
49 23
43 61
61 62
33 40
40 34
56 30
30 1
16 28
28 48
27 9
66 36
36 4
35 16
15 7
29 12
29 56
55 41
41 66
10 47
10 42
47 25
47 52
65 8
8 51
8 27
25 71
52 48
53 54
45 46
46 18
17 35
3 73
3 65
73 39
24 38
38 60
18 6
32 74
74 22
39 57
39 43
64 44
44 55
69 44
60 70
70 20
51 21
51 53
21 34
34 63
63 64
63 68
0 19
0 67
19 24
67 2
57 31
31 20
62 58
68 10
2 59
1 17
1 45
72 11
5 13
5 14
59 3
71 26
71 72
26 32
20 50
50 15
23 29
22 69
48 5
58 33
