Minimum level:6
Runtime (sec):18.6402435000
Support network with minimum level
8 59
59 9
27 28
28 10
45 46
46 20
23 24
23 11
24 25
3 39
39 78
39 35
75 72
72 32
49 76
49 21
76 50
21 29
21 43
17 2
2 15
2 73
37 18
18 30
36 38
38 22
65 49
61 66
61 53
66 62
53 42
42 54
54 16
51 52
52 80
56 52
32 74
74 26
73 55
55 56
80 60
79 68
68 5
67 48
48 50
9 14
16 20
20 3
34 17
69 70
70 37
35 79
47 67
47 61
19 1
19 27
1 4
15 31
15 69
77 47
78 40
25 77
43 44
44 26
62 36
60 62
6 8
22 7
40 32
71 75
26 6
30 58
29 12
33 19
0 34
0 57
57 33
63 64
63 23
64 45
58 63
31 71
31 41
50 13
41 65
41 51
