Minimum level:5
Runtime (sec):16.7855805000
Support network with minimum level
49 61
61 62
61 59
28 50
50 16
70 21
21 15
35 9
76 36
36 28
15 57
33 34
34 26
81 72
72 82
82 25
44 24
24 63
38 24
74 70
1 43
43 44
4 5
4 6
5 23
5 14
6 67
40 19
19 20
64 28
42 29
29 32
29 79
53 49
59 60
60 54
62 69
32 30
30 66
57 58
58 4
20 56
54 20
31 37
37 65
79 80
79 7
27 10
10 39
10 12
80 76
26 22
22 8
25 26
63 13
78 64
67 68
67 55
77 78
69 74
69 17
17 31
17 47
48 18
18 40
47 48
23 46
46 38
45 42
71 81
3 27
51 52
51 2
52 35
39 75
75 11
68 41
55 45
0 53
0 51
73 77
73 1
56 33
16 54
66 3
65 73
41 71
