Minimum level:5
Runtime (sec):0.4597379001788795
Support network with minimum level
69 17
69 74
17 47
17 31
74 70
77 78
78 64
6 67
67 55
67 68
55 45
45 42
20 56
56 33
68 41
15 57
57 30
27 10
27 80
10 39
10 12
80 76
79 7
28 50
50 16
49 61
61 59
61 62
48 18
18 40
47 48
23 46
46 38
42 29
71 81
81 72
76 36
75 11
32 30
30 66
43 58
58 4
19 44
44 24
54 20
0 53
0 51
53 49
51 2
51 52
26 22
22 8
25 22
34 26
29 79
52 35
3 27
73 77
73 1
1 43
72 82
82 25
33 34
21 15
63 13
64 28
16 54
60 54
59 60
62 69
41 71
37 65
65 73
38 24
31 37
31 32
36 28
4 5
4 6
5 23
5 14
40 19
39 75
66 3
70 21
35 9
24 63
