Minimum level:4
Runtime (sec):0.0797304000
Support network with minimum level
56 8
8 9
8 10
1 51
1 19
51 41
19 53
19 25
59 4
49 60
60 69
24 22
22 33
25 83
25 44
83 84
44 34
43 2
2 5
2 31
34 47
61 70
70 82
69 50
50 46
66 50
80 38
38 59
26 38
82 62
62 32
58 62
30 57
57 73
18 20
20 11
47 20
16 48
48 55
54 12
36 56
55 36
35 18
17 16
5 29
29 66
37 61
79 42
42 80
32 54
74 54
31 27
31 81
27 6
27 28
81 45
71 79
64 72
72 46
6 49
15 77
15 78
77 23
78 26
23 30
28 1
0 43
45 65
45 39
65 68
39 40
84 67
40 7
75 76
76 13
7 14
53 15
53 74
73 21
21 63
21 17
33 37
33 52
52 35
41 3
41 71
63 24
68 64
67 58
46 75
