Minimum level:5
Runtime (sec):0.7889198000
Support network with minimum level
6 27
6 95
27 53
27 67
95 8
8 9
8 86
9 43
9 69
86 10
85 64
64 88
33 41
41 61
89 91
89 90
91 76
91 92
90 74
73 3
54 34
34 47
61 62
15 31
15 59
31 33
59 17
92 70
70 22
87 88
88 71
0 83
83 23
76 38
21 12
12 26
19 79
79 39
79 96
78 36
36 37
71 29
71 72
29 20
72 94
26 28
25 19
17 30
39 60
60 40
62 20
49 42
42 4
68 50
50 40
80 82
82 78
81 16
16 46
75 89
69 93
93 87
55 56
56 45
30 75
4 18
18 6
74 48
48 81
96 80
77 52
52 55
51 32
32 28
94 13
23 63
23 57
47 84
84 51
28 68
53 7
35 54
20 73
43 44
44 77
57 24
24 65
46 58
58 5
65 21
65 66
66 46
45 25
38 22
22 2
40 14
63 1
63 85
1 15
1 49
67 35
37 11
