Minimum level:4
Runtime (sec):1.4478713000
Support network with minimum level
31 21
31 32
21 15
32 27
3 67
67 10
67 68
57 41
57 58
41 2
41 42
58 29
19 47
47 7
47 48
27 9
35 28
28 46
77 36
36 74
72 78
78 84
25 11
88 26
26 70
63 4
4 31
80 64
64 8
38 53
53 39
10 12
10 35
68 76
45 72
71 57
17 37
17 22
37 33
22 18
15 79
76 52
75 24
24 65
54 24
48 50
50 80
49 34
34 88
85 86
86 81
43 23
23 54
1 75
1 83
83 63
2 43
2 19
42 13
12 14
30 62
62 82
61 62
16 40
40 71
52 46
51 38
33 59
33 85
66 20
20 3
44 20
46 25
29 77
29 60
60 66
59 16
39 61
82 6
81 55
55 73
70 30
69 70
65 45
18 5
56 87
87 49
74 69
73 56
79 17
84 44
0 1
0 51
