Minimum level:3
Runtime (sec):60.8674504000
Support network with minimum level
40 51
51 62
1 5
5 7
5 37
33 34
34 44
75 76
75 27
76 23
27 9
25 43
43 55
35 36
35 59
36 71
59 54
72 68
68 19
67 10
41 21
21 29
3 42
3 14
42 13
31 25
62 52
52 32
55 56
44 6
29 22
71 72
19 26
19 49
26 47
49 75
64 73
73 12
7 41
22 15
56 45
69 70
70 24
45 46
45 61
46 28
61 39
66 1
23 57
23 77
57 58
57 69
77 78
17 53
53 63
65 66
58 60
15 31
2 3
2 74
74 16
18 67
24 48
78 20
16 78
32 18
39 30
20 38
38 4
28 11
47 20
60 2
54 18
63 35
8 64
30 33
37 40
37 8
48 50
50 16
0 17
0 65
