Minimum level:6
Runtime (sec):1.1061722000
Support network with minimum level
4 11
4 29
11 73
29 50
33 63
33 34
63 31
63 70
34 18
17 19
19 15
19 62
56 84
84 16
83 84
22 38
38 48
80 50
50 30
45 46
46 51
82 76
76 52
73 87
87 74
42 24
24 45
41 65
65 66
66 42
48 32
32 36
40 22
64 22
59 41
55 60
60 56
88 86
86 28
62 68
68 44
67 68
16 25
30 21
52 74
74 14
85 88
70 64
53 69
69 77
39 54
54 47
77 78
78 13
23 4
35 17
35 75
75 82
15 61
15 67
61 58
25 3
25 26
3 90
26 6
90 5
89 35
5 8
18 7
7 9
7 10
44 20
43 39
20 40
51 53
0 79
0 2
79 27
2 37
58 43
57 33
72 48
28 12
81 89
36 55
31 59
31 1
71 23
47 72
49 71
49 80
27 57
37 49
37 83
21 85
21 81
