Minimum level:4
Runtime (sec):0.0372206000
Support network with minimum level
43 59
59 51
70 34
34 11
66 20
20 16
45 20
38 46
46 55
78 62
62 22
61 26
26 14
25 57
57 63
24 32
32 29
31 32
58 24
10 13
10 56
56 61
55 27
27 18
76 38
53 38
64 54
54 36
19 23
19 44
23 31
44 75
51 52
52 7
63 58
22 74
74 42
73 65
65 66
36 6
41 45
42 8
30 21
21 10
21 69
8 68
17 47
17 39
47 71
39 73
39 35
33 77
33 1
77 43
1 15
1 4
29 5
29 30
5 9
16 49
35 60
60 36
0 2
0 33
69 72
72 70
71 19
68 48
48 12
4 41
4 25
37 67
67 78
75 76
18 3
3 28
28 64
49 50
50 40
40 37
15 53
15 17
