Minimum level:2
Runtime (sec):29.0681216000
Support network with minimum level
75 2
2 29
2 37
57 76
57 19
76 61
19 59
39 47
47 48
63 32
32 11
67 68
67 50
68 64
50 16
21 33
33 22
29 15
37 38
37 3
18 57
1 21
22 66
31 34
34 56
38 6
12 14
23 24
24 36
49 44
49 53
44 18
53 67
66 26
26 23
25 27
27 55
16 64
42 16
55 4
61 62
62 73
17 58
58 8
73 69
69 28
36 74
74 52
78 36
46 39
54 60
60 31
59 48
48 20
64 40
40 35
56 46
45 41
41 42
41 43
15 25
43 30
43 49
77 75
77 78
35 70
70 71
28 54
71 5
51 72
51 1
72 52
30 7
65 10
4 45
4 17
52 13
0 51
0 77
6 12
6 63
7 65
20 9
