Minimum level:2
Runtime (sec):0.0289197000
Support network with minimum level
49 71
49 73
71 72
73 5
73 74
60 11
3 6
3 70
70 49
69 2
2 39
31 67
67 32
63 64
64 36
59 60
72 68
56 50
50 38
20 28
28 23
27 43
43 47
43 69
61 31
35 62
62 26
36 13
58 66
66 76
65 44
44 48
55 56
37 61
19 21
19 45
21 4
21 29
45 51
48 46
46 26
51 52
5 40
74 9
53 54
54 7
40 57
39 53
8 63
34 18
18 75
41 37
41 42
42 22
29 30
30 17
9 41
47 55
57 35
22 58
68 34
32 15
1 3
38 19
15 16
16 33
23 25
25 65
17 59
17 20
52 48
26 8
75 12
33 24
24 14
0 27
0 1
76 10
