Minimum level:4
Runtime (sec):13.0375306000
Support network with minimum level
9 41
9 15
41 79
41 60
15 13
15 23
49 69
49 33
69 73
33 38
56 76
76 42
75 47
47 80
70 28
28 24
35 36
36 39
0 1
1 31
79 14
60 42
59 58
58 6
57 68
68 50
67 52
52 65
51 40
40 48
80 48
27 35
27 53
53 17
53 54
17 67
17 61
54 34
38 78
37 10
50 20
20 21
46 20
25 55
25 9
55 63
55 56
39 51
65 18
18 2
21 66
21 37
66 44
42 70
73 70
2 74
2 25
74 46
24 72
32 24
26 19
19 75
19 57
62 32
31 77
77 27
61 34
34 3
3 29
44 22
22 16
29 30
30 26
78 62
72 64
71 46
23 49
16 7
63 64
64 8
8 11
8 12
45 5
45 71
43 59
4 43
4 45
48 4
