Minimum level:1
Runtime (sec):0.3170501000
Support network with minimum level
8 10
8 31
31 9
16 50
50 13
100 50
69 73
69 74
73 66
74 88
66 90
17 57
57 75
90 70
93 94
94 64
63 85
85 86
40 47
47 77
70 78
78 41
77 22
22 82
9 60
60 12
65 69
38 45
45 46
88 70
87 26
26 33
83 26
33 84
84 37
46 18
18 19
79 89
79 21
89 93
21 27
15 80
80 7
96 16
39 43
39 40
43 87
55 56
56 23
27 55
27 28
19 3
19 76
76 49
75 58
58 59
23 2
2 48
86 51
53 42
42 24
92 54
54 83
28 96
12 36
36 63
35 91
91 1
81 6
82 20
61 67
67 72
71 62
62 8
72 52
48 68
68 38
32 44
44 30
37 34
34 81
64 92
1 4
97 14
97 98
98 15
4 17
52 53
51 32
29 71
25 39
25 35
95 97
20 11
49 100
99 25
59 65
24 95
30 5
41 61
41 29
0 99
0 79
