Minimum level:4
Runtime (sec):24.3153884000
Support network with minimum level
79 15
15 66
15 8
53 80
53 22
80 54
22 54
21 65
65 29
29 57
29 51
66 61
8 49
70 73
73 53
74 44
44 24
23 60
60 76
59 9
62 42
42 63
41 38
38 30
57 58
58 71
17 25
25 33
25 27
31 35
31 67
35 59
67 62
64 82
82 47
81 64
63 32
32 72
26 32
48 19
19 23
45 12
61 46
46 17
0 68
0 1
68 2
1 79
1 21
2 16
34 20
20 50
76 14
33 39
39 34
39 55
56 26
10 81
47 48
47 13
50 36
36 43
40 30
30 70
27 37
37 41
18 28
28 52
55 56
43 74
16 4
77 78
77 45
78 24
71 69
69 18
72 40
24 18
54 10
3 5
3 6
7 77
7 11
49 31
52 75
51 7
75 3
