Minimum level:2
Runtime (sec):0.4733237000
Support network with minimum level
47 71
47 14
71 74
82 56
56 38
17 56
31 32
32 65
39 36
36 22
52 40
40 24
57 6
6 47
6 19
59 58
59 64
58 27
64 84
63 52
69 70
70 63
7 34
34 60
33 83
83 35
22 50
50 20
49 4
4 67
19 77
19 30
77 13
77 78
30 51
29 21
21 22
75 69
78 76
76 46
44 86
86 29
85 82
81 42
42 37
1 16
16 25
15 43
43 55
38 57
37 5
5 73
65 72
84 62
62 60
61 3
27 7
35 28
28 24
74 48
48 39
2 15
2 49
41 81
41 1
60 54
24 18
73 79
46 8
72 66
66 53
80 66
0 2
0 41
18 12
79 44
68 26
26 10
67 9
67 68
45 61
23 31
23 33
53 75
20 59
25 17
54 11
55 45
55 85
51 80
51 23
