Minimum level:4
Runtime (sec):43.6690168000
Support network with minimum level
74 54
54 26
76 54
0 45
0 23
45 15
23 69
7 55
7 14
55 13
72 30
30 8
29 24
24 66
69 75
75 70
4 25
4 6
25 79
25 16
6 77
6 65
42 22
22 52
35 22
31 36
31 2
36 53
2 71
2 3
79 57
57 58
59 80
59 11
80 60
18 46
46 51
15 31
15 73
17 4
17 18
21 42
41 32
32 49
34 32
51 43
19 10
19 20
20 27
77 78
78 28
27 34
33 38
38 58
37 61
61 5
16 37
63 64
64 40
53 68
68 76
67 39
39 72
8 47
8 21
40 41
71 17
66 67
65 59
58 35
70 44
47 56
56 9
43 48
43 19
48 44
5 62
5 29
62 28
60 1
73 63
81 82
82 74
26 12
50 7
44 74
49 81
28 33
52 50
