Minimum level:1
Runtime (sec):0.0455170000
Support network with minimum level
37 6
6 70
15 38
38 22
35 36
36 13
32 30
30 53
28 18
18 34
8 33
33 17
47 5
47 48
5 50
48 42
70 29
69 52
52 20
51 32
25 11
0 1
0 75
1 3
75 2
53 55
53 43
55 58
43 60
65 71
71 66
50 8
58 56
56 72
16 62
62 12
61 7
17 15
74 28
27 49
27 68
49 67
68 24
67 65
64 46
46 35
29 19
19 10
20 76
63 14
63 64
45 57
57 73
34 66
3 47
3 31
31 51
31 41
24 69
9 45
73 74
22 16
42 9
60 26
26 39
44 40
40 61
54 40
39 4
39 44
21 37
59 63
76 25
72 54
66 59
41 23
23 27
23 21
