Minimum level:4
Runtime (sec):91.7233971000
Support network with minimum level
40 28
28 63
16 28
57 25
25 26
73 74
73 8
74 65
65 70
45 15
15 44
15 19
4 46
4 21
46 53
21 27
64 76
76 67
75 76
47 48
48 20
37 32
32 29
17 38
17 35
38 20
35 51
36 34
34 56
33 22
22 55
49 50
50 36
51 11
67 68
68 6
52 68
3 59
3 77
59 60
77 78
42 13
66 52
29 30
41 12
12 14
71 72
71 45
72 42
43 1
1 61
1 4
44 23
19 57
53 47
31 54
31 37
54 24
61 3
56 62
62 78
2 9
2 10
10 41
10 33
80 18
18 73
60 49
27 71
24 75
26 5
30 66
23 69
23 16
69 39
78 58
63 79
63 64
79 7
20 80
55 17
39 31
39 40
70 58
58 42
0 2
0 43
