Minimum level:4
Runtime (sec):0.0968993000
Support network with minimum level
53 47
47 32
31 54
31 37
54 24
37 38
24 75
75 48
36 34
34 56
33 22
22 55
49 50
50 36
35 51
51 11
56 62
55 17
17 35
3 59
3 77
59 60
77 16
12 14
12 64
64 76
63 79
79 7
43 1
43 44
1 61
1 4
44 23
15 19
19 57
23 69
69 39
16 28
62 78
78 58
57 25
57 74
29 30
30 66
25 26
26 5
58 42
42 13
72 42
74 65
65 70
20 80
80 18
45 15
45 46
46 53
4 21
21 27
2 10
2 9
10 41
10 33
39 31
39 40
40 28
27 71
71 45
71 72
28 63
61 3
76 67
48 20
32 29
38 20
67 36
52 68
68 6
18 73
60 49
66 52
73 8
0 43
0 2
41 12
70 58
