Minimum level:2
Runtime (sec):9.2983467000
Support network with minimum level
70 36
36 59
37 38
38 7
54 38
35 47
47 69
47 37
27 28
28 51
57 20
20 31
3 58
58 56
67 68
67 15
68 61
15 23
1 3
59 32
32 4
55 60
60 26
56 16
0 2
0 1
2 67
2 5
45 19
19 25
19 6
44 46
46 64
30 62
62 22
61 30
29 9
9 49
9 13
51 63
63 52
65 66
66 42
69 70
31 48
31 65
48 17
26 11
39 27
39 40
40 41
4 29
34 26
52 34
64 34
41 33
33 10
33 50
42 21
6 43
43 53
43 57
24 14
50 44
53 54
21 22
22 8
25 55
25 39
49 18
18 24
17 12
23 45
16 35
