Minimum level:1
Runtime (sec):44.8753486000
Support network with minimum level
70 22
22 56
19 20
20 63
45 57
57 46
54 44
44 33
43 28
28 19
41 42
42 5
2 6
6 40
0 23
0 1
23 24
23 21
1 31
1 4
27 59
27 53
59 48
53 15
30 58
58 46
46 43
37 71
71 36
63 38
38 17
55 64
64 34
56 3
60 26
26 8
67 68
68 14
69 70
21 35
35 2
5 7
5 61
39 49
49 25
40 9
47 32
32 27
48 41
33 60
34 39
72 52
52 16
51 55
15 37
15 45
61 54
29 62
62 30
24 18
18 11
66 72
36 10
25 67
65 50
50 13
17 66
16 69
31 47
10 29
10 12
11 51
11 65
