Minimum level:3
Runtime (sec):80.7357944000
Support network with minimum level
81 61
61 82
82 58
6 62
6 8
62 26
60 16
16 12
5 39
39 49
39 41
47 51
47 30
51 52
30 48
29 71
71 24
25 35
25 43
35 46
35 36
43 32
32 42
42 69
41 11
11 78
23 19
23 75
19 24
75 29
72 44
44 34
73 74
74 47
76 74
40 72
24 17
28 22
22 50
58 40
57 54
54 2
67 54
20 68
68 45
17 27
46 60
59 60
65 66
65 55
66 28
55 81
27 21
27 59
3 18
3 77
18 10
77 9
33 65
79 80
80 56
4 38
4 5
38 70
36 53
53 57
53 76
69 37
37 79
70 34
45 6
0 23
34 20
31 14
63 64
63 25
64 73
26 7
15 63
15 1
49 40
2 4
2 33
78 13
52 31
48 67
50 20
21 15
56 3
