Minimum level:4
Runtime (sec):10.4709760000
Support network with minimum level
2 4
2 69
4 25
4 45
69 17
79 29
29 21
78 80
80 34
35 55
55 79
15 36
36 38
81 82
81 39
82 72
39 15
19 75
75 40
41 42
41 35
42 20
74 28
28 30
27 26
26 24
34 26
3 23
3 8
23 50
33 65
33 59
65 66
59 51
46 34
58 3
20 1
0 63
63 2
53 6
6 77
6 41
77 54
54 9
50 78
17 19
31 70
31 33
70 37
49 10
10 73
10 47
57 22
22 7
40 58
66 44
44 60
61 76
76 62
51 46
60 56
73 81
24 74
56 24
25 61
25 27
30 5
16 12
48 18
18 13
47 64
64 48
37 53
38 16
71 72
72 43
62 32
43 14
7 71
7 11
52 68
68 30
67 52
45 31
21 49
21 57
32 67
