Minimum level:1
Runtime (sec):48.1289258000
Support network with minimum level
27 61
61 9
45 46
46 28
79 80
79 19
80 57
19 3
2 10
10 29
35 36
36 30
63 34
34 26
4 64
4 21
64 5
21 55
5 8
8 41
75 76
76 70
74 42
42 77
48 11
52 68
68 45
67 50
50 71
49 20
20 4
26 59
25 49
55 47
47 48
30 56
56 72
15 13
41 16
41 75
16 62
1 25
1 43
43 44
43 63
78 23
23 67
54 78
77 39
39 6
39 69
17 53
53 58
0 18
0 33
18 51
33 35
33 37
40 32
32 12
38 32
73 74
44 38
24 15
59 79
29 60
60 54
28 24
58 7
57 40
71 72
72 27
51 2
22 14
69 52
37 65
37 31
65 66
31 73
31 1
62 22
66 52
70 17
