Minimum level:1
Runtime (sec):0.4771793000
Support network with minimum level
43 63
43 44
63 34
44 38
65 66
66 52
51 2
2 10
55 47
47 48
30 56
56 72
4 21
4 64
21 55
64 5
34 26
35 36
36 30
10 29
27 61
61 9
45 46
46 28
79 80
79 19
80 57
19 3
1 43
1 25
25 49
32 12
58 7
72 27
52 68
68 45
67 50
50 71
49 20
20 4
26 59
5 8
8 41
75 76
76 70
74 42
42 77
31 73
31 1
73 74
17 53
53 58
0 18
0 33
18 51
33 37
33 35
62 22
22 14
48 11
29 60
60 54
54 78
57 40
40 32
71 72
38 32
39 6
39 69
69 52
70 17
59 79
24 15
15 13
15 16
37 65
37 31
77 39
78 23
23 67
28 24
16 62
41 75
