Minimum level:1
Runtime (sec):20.4025177000
Support network with minimum level
25 14
57 58
57 5
58 72
5 64
16 68
68 6
67 36
36 28
35 51
51 69
0 45
0 1
45 33
1 27
1 39
62 47
47 48
20 22
22 57
21 30
30 13
59 30
49 60
60 50
69 20
34 70
70 19
29 71
29 46
71 53
46 54
33 2
50 32
32 42
4 34
2 23
2 31
19 55
19 49
55 65
31 24
24 4
37 62
61 40
40 10
64 43
63 37
6 12
6 38
38 44
48 21
65 66
66 11
44 66
72 52
52 26
23 29
23 3
42 15
41 56
56 61
43 9
15 25
15 16
39 41
3 17
3 7
17 67
27 18
53 63
54 59
26 8
28 26
18 35
