Minimum level:2
Runtime (sec):4.7173527000
Support network with minimum level
40 56
56 38
55 50
50 9
61 62
62 19
59 62
71 60
60 52
75 72
72 24
32 76
76 25
49 55
17 46
17 8
46 21
38 32
37 39
39 40
39 12
43 1
1 5
1 35
67 44
44 26
34 68
68 28
23 57
57 37
47 48
47 61
48 33
74 70
70 66
73 74
53 75
64 31
31 6
26 30
41 69
69 42
69 73
24 11
36 24
21 67
21 18
18 58
11 14
54 34
63 64
65 64
66 54
5 51
5 15
51 71
51 45
15 47
27 17
16 53
19 3
30 22
29 65
3 27
3 7
9 23
9 16
45 49
20 10
28 36
25 41
35 29
58 22
33 63
0 2
0 43
2 59
2 4
22 13
52 36
42 20
