Minimum level:3
Runtime (sec):163.4115622001
Support network with minimum level
7 12
7 11
26 17
17 75
18 22
22 13
45 76
76 72
75 53
53 21
80 20
20 29
19 64
64 8
63 33
33 78
33 35
37 6
77 38
38 1
78 61
35 57
49 2
49 50
2 4
2 44
50 66
4 19
52 24
24 30
23 63
67 7
15 68
15 51
68 69
51 59
57 58
58 60
39 34
34 46
61 62
61 54
62 71
54 28
21 45
21 49
73 18
73 74
74 56
55 14
28 9
59 3
69 52
69 70
70 80
8 73
72 46
71 42
42 40
41 36
36 65
27 37
60 41
3 27
3 5
31 55
5 32
5 23
32 10
30 16
29 16
16 31
46 67
44 15
47 48
48 26
43 47
40 56
79 40
56 28
66 39
65 79
0 25
0 43
25 77
