Minimum level:6
Runtime (sec):0.3142381000
Support network with minimum level
82 70
70 49
69 70
20 24
24 18
4 11
11 21
11 67
54 44
44 65
5 43
5 68
43 54
68 60
67 71
71 13
38 72
72 82
39 10
37 40
40 62
55 56
56 59
18 26
26 74
64 15
15 57
15 14
73 53
53 25
74 6
84 46
46 31
45 47
47 55
80 54
42 34
34 17
31 61
31 32
61 64
32 23
8 9
77 73
77 78
78 84
25 45
3 29
3 5
29 75
29 30
51 79
79 81
79 20
49 52
52 76
65 16
16 22
35 66
66 38
30 36
36 18
48 38
1 3
1 41
41 19
76 50
75 28
28 51
27 7
57 37
57 58
58 42
33 35
62 48
21 63
21 77
83 1
17 8
59 33
60 27
81 80
19 4
50 12
22 50
23 39
23 69
63 22
0 2
0 83
