Minimum level:2
Runtime (sec):1.8351668000
Support network with minimum level
50 34
34 15
3 23
23 65
23 9
0 27
0 1
27 35
42 24
24 71
19 16
16 72
57 58
58 66
28 58
25 43
25 49
43 29
49 31
44 38
38 36
37 14
45 69
69 68
67 42
68 46
51 70
70 54
21 22
21 57
22 8
65 67
66 19
46 56
56 12
55 36
36 32
39 53
53 59
53 41
10 13
10 37
32 26
31 5
5 7
5 51
20 62
62 6
61 18
18 20
48 18
35 17
17 2
59 60
60 40
54 63
41 45
40 44
26 47
47 28
29 30
30 48
2 52
2 4
71 20
72 11
52 3
33 21
64 50
7 39
7 33
4 61
4 25
63 64
15 55
15 10
