Minimum level:2
Runtime (sec):0.7803334000
Support network with minimum level
7 10
51 44
44 40
59 52
59 85
52 20
85 93
85 87
69 51
53 70
70 76
83 84
83 42
84 26
42 33
15 37
37 21
88 66
66 18
65 66
76 54
54 46
28 74
74 1
73 15
27 77
27 28
77 57
77 81
0 47
47 2
45 69
45 65
41 83
41 32
32 16
1 35
35 78
91 73
75 92
92 76
89 62
62 23
6 90
90 25
87 86
86 8
30 88
8 75
93 94
94 46
25 60
60 49
26 39
71 89
23 72
72 67
50 24
24 30
2 31
31 17
31 41
20 53
43 45
81 82
82 58
78 5
34 36
36 43
4 13
4 14
49 7
38 50
21 63
21 56
39 38
40 80
58 22
22 59
57 22
16 48
48 64
64 6
63 27
18 4
17 91
29 9
56 3
55 68
68 12
67 55
61 11
61 71
46 61
80 29
79 80
19 34
33 79
33 19
