Minimum level:5
Runtime (sec):45.9194354000
Support network with minimum level
76 18
18 71
21 18
28 22
22 23
45 8
81 82
82 48
69 46
46 20
66 70
70 42
50 36
36 56
35 36
63 64
63 78
64 42
78 52
77 80
80 34
79 77
4 41
4 6
41 5
75 81
54 76
33 47
47 1
49 50
27 28
27 33
62 60
60 63
43 40
40 38
68 40
73 45
51 74
74 52
67 68
71 58
58 14
9 72
9 21
72 30
24 2
59 55
55 35
61 62
23 24
23 19
19 37
19 25
48 69
17 15
17 26
15 34
26 54
25 32
32 39
31 9
42 38
52 44
20 10
38 20
34 29
0 16
0 27
16 53
56 79
5 11
5 49
44 57
1 3
1 65
29 31
30 13
65 4
57 66
57 67
37 75
37 43
39 51
39 12
7 59
7 17
53 61
3 7
3 73
