Minimum level:3
Runtime (sec):0.6937479000
Support network with minimum level
51 55
51 64
55 56
64 78
63 39
39 47
39 24
79 6
79 80
6 43
6 8
80 70
23 53
53 65
8 63
8 33
33 23
30 18
18 4
31 32
32 20
19 61
61 25
45 57
45 71
57 77
71 73
35 22
22 45
21 36
36 74
78 11
77 78
41 46
46 42
72 58
58 52
7 51
37 38
38 48
56 14
52 34
67 1
67 68
1 30
68 3
29 67
44 2
74 75
73 72
3 27
27 69
27 26
69 28
28 15
70 9
0 29
59 60
60 35
20 79
4 37
4 21
25 50
26 62
62 49
43 44
50 44
49 5
75 76
76 19
65 54
54 40
16 66
66 12
34 10
40 13
47 40
48 16
17 31
15 59
15 17
24 41
42 7
