Minimum level:2
Runtime (sec):100.9776383000
Support network with minimum level
9 13
9 15
15 23
15 27
50 76
76 28
75 76
21 20
20 22
22 16
48 68
68 43
67 40
40 33
45 62
62 47
61 18
18 7
24 18
4 5
4 37
5 8
37 25
55 3
3 12
31 56
31 51
56 1
51 52
47 46
34 17
17 31
17 61
25 26
25 75
26 69
8 9
52 29
36 32
32 55
73 19
73 74
19 60
19 57
74 44
27 54
54 50
53 58
58 34
57 49
49 2
33 41
43 70
71 72
72 63
35 36
35 24
39 21
39 67
59 71
60 39
69 65
65 11
70 42
44 16
2 59
2 4
63 64
64 50
23 38
38 45
29 30
30 35
42 10
0 53
0 73
66 14
28 66
41 34
46 48
16 6
