Minimum level:1
Runtime (sec):19.9651346000
Support network with minimum level
37 55
55 76
54 38
38 14
16 48
48 73
47 58
58 22
57 19
19 45
64 40
40 26
25 47
74 68
68 51
67 34
34 52
33 56
56 15
76 66
75 35
35 61
45 39
39 5
15 46
46 28
31 32
32 65
73 74
78 70
70 12
53 21
21 49
71 72
72 54
52 36
60 44
44 6
3 57
51 71
27 18
18 4
28 16
1 9
1 37
41 1
0 42
0 29
42 17
29 59
12 13
77 33
69 78
69 31
36 22
61 62
61 43
43 3
59 60
59 41
22 30
30 50
49 75
50 63
10 20
20 11
62 67
65 53
66 10
2 69
23 24
23 27
24 77
17 2
17 23
5 25
26 7
63 64
63 8
