Minimum level:1
Runtime (sec):8.2379626000
Support network with minimum level
18 34
34 35
57 58
58 45
21 58
59 22
22 43
45 60
60 46
70 38
38 7
3 19
19 65
19 51
25 26
26 69
53 54
54 66
27 16
16 63
31 32
32 28
63 64
63 33
64 62
33 57
0 23
0 1
23 25
23 31
1 53
1 49
15 27
15 17
17 3
28 5
5 13
5 14
35 4
42 68
68 20
67 66
66 24
69 37
37 47
37 6
47 70
47 48
48 39
51 52
52 36
4 10
10 59
10 29
41 28
30 42
36 50
71 15
43 72
72 55
20 11
44 40
40 30
39 41
65 67
62 2
61 30
24 18
29 12
29 61
49 71
50 9
46 56
2 21
55 44
56 8
