Minimum level:3
Runtime (sec):13.7887991000
Support network with minimum level
56 54
54 59
55 69
69 56
21 23
23 24
23 29
24 22
29 49
29 25
51 17
17 52
52 7
62 18
18 20
33 39
39 15
57 58
58 34
37 38
37 19
38 31
19 2
19 63
42 72
72 70
71 68
68 13
67 5
26 12
7 10
10 62
34 28
28 9
66 26
20 26
41 45
45 44
47 42
25 48
25 66
48 41
65 53
53 55
53 8
4 57
35 36
35 3
36 30
3 14
3 33
15 71
1 40
40 65
70 32
32 16
27 1
16 51
59 60
60 22
61 62
30 67
0 27
0 37
46 56
31 6
49 50
49 61
50 47
63 64
63 21
64 46
22 43
2 35
2 4
43 11
44 20
