Minimum level:2
Runtime (sec):46.0778506000
Support network with minimum level
44 76
76 7
75 53
53 66
53 55
62 34
34 26
33 40
40 18
52 40
3 5
3 23
5 8
5 46
23 73
23 50
64 60
60 18
17 9
22 80
80 17
79 19
19 38
10 21
10 28
21 62
28 79
27 41
41 74
56 68
68 47
67 52
39 20
20 72
38 49
37 38
66 30
30 48
26 45
25 26
55 56
78 54
54 44
4 57
57 63
63 58
63 64
58 70
59 44
35 65
65 15
15 36
15 25
36 16
73 43
50 24
49 51
51 31
51 67
1 3
31 32
31 77
32 4
77 29
46 59
45 14
24 42
42 11
74 42
6 10
6 61
61 35
72 22
71 37
0 27
0 69
69 1
16 71
43 6
43 78
70 12
29 13
29 75
48 33
47 39
18 2
