Minimum level:1
Runtime (sec):4.2402238000
Support network with minimum level
36 40
40 27
46 40
4 10
37 38
38 57
45 16
16 47
39 46
39 34
34 68
33 63
63 55
61 5
5 31
55 62
62 56
67 60
60 14
68 36
49 65
49 41
65 66
41 70
41 35
29 33
21 30
30 64
17 22
22 71
69 18
18 3
70 42
35 17
1 13
1 43
43 44
32 28
28 6
3 61
48 58
58 32
57 9
9 11
9 12
71 1
52 72
72 29
15 21
44 23
53 52
53 54
54 50
66 42
19 59
59 67
47 48
47 39
20 8
56 25
31 15
31 51
24 20
50 20
51 53
42 37
26 24
23 7
25 26
64 19
27 4
0 49
0 2
2 69
2 45
