Minimum level:3
Runtime (sec):19.2289557000
Support network with minimum level
75 35
35 25
8 76
76 10
72 24
24 60
46 74
74 32
73 50
50 53
2 37
37 55
37 23
25 21
25 49
21 29
21 3
49 65
67 7
58 68
68 18
65 73
27 66
66 28
15 16
16 19
48 20
20 14
33 9
64 34
34 22
51 1
11 52
52 46
43 44
43 11
44 38
19 54
17 5
17 45
5 43
5 31
45 36
41 26
26 13
55 56
56 42
42 69
0 51
0 61
61 62
61 2
36 58
53 4
4 17
4 27
54 63
69 70
70 39
38 15
22 40
29 30
30 41
32 30
31 12
28 33
60 47
71 72
23 75
39 6
40 48
6 8
62 59
59 71
59 67
47 18
18 28
63 57
57 64
