Minimum level:4
Runtime (sec):0.8285887000
Support network with minimum level
24 10
10 11
57 45
57 58
45 46
58 32
46 61
8 29
29 63
61 68
36 64
64 20
63 30
30 36
65 66
66 67
68 21
67 62
62 4
16 62
77 78
78 12
53 70
70 50
26 54
54 20
31 2
2 37
2 25
76 56
56 32
69 77
39 9
39 40
40 41
21 33
33 18
50 51
51 74
74 39
0 47
0 23
47 73
47 48
23 1
23 49
48 35
35 69
20 38
38 15
37 8
25 7
25 27
7 57
27 26
73 17
18 24
17 59
59 31
59 72
49 53
28 22
22 42
34 22
41 75
41 34
32 14
15 44
1 3
1 19
19 65
19 16
44 28
43 55
55 6
60 76
75 76
42 52
4 43
4 5
72 60
71 13
52 71
