Minimum level:4
Runtime (sec):24.5849978000
Support network with minimum level
8 29
29 63
45 46
46 61
57 58
57 45
58 32
39 9
21 40
21 33
40 41
33 48
22 42
42 52
75 76
76 56
60 76
16 62
62 4
67 62
61 68
68 21
65 66
66 67
63 30
30 36
36 64
64 20
19 65
19 16
15 44
44 28
43 55
55 6
41 75
35 34
35 69
34 22
69 77
31 2
2 25
2 37
56 32
25 7
25 27
37 8
18 24
24 10
49 53
53 70
20 38
38 15
7 57
27 26
28 22
26 54
10 11
77 78
78 12
70 50
54 20
47 73
73 17
48 35
17 18
17 59
59 72
59 31
51 74
74 39
52 71
72 60
32 14
71 13
23 1
23 49
1 19
1 3
0 47
0 23
4 43
4 5
50 51
