Minimum level:4
Runtime (sec):8.6862375000
Support network with minimum level
30 3
15 35
35 2
95 50
50 40
88 96
96 66
87 45
87 88
45 58
65 82
82 16
81 63
63 24
2 57
2 79
57 53
79 25
69 55
55 95
71 70
70 30
66 72
72 36
40 33
77 78
78 48
47 51
51 52
76 42
42 62
41 44
44 22
94 44
32 89
89 90
62 93
93 9
49 41
49 64
64 60
24 29
90 38
17 1
1 47
1 19
18 87
83 84
83 74
84 66
74 18
73 86
86 26
85 75
75 15
39 77
39 73
61 62
52 32
22 13
43 94
29 5
29 54
54 71
53 21
21 49
21 6
38 91
91 92
60 69
59 60
26 20
20 36
36 76
92 4
23 80
80 8
25 81
25 59
27 17
27 28
28 65
10 43
48 34
34 31
33 16
16 14
19 67
67 37
67 68
58 56
56 20
37 39
68 83
4 10
6 23
31 61
31 7
8 11
8 46
46 12
0 27
0 85
