Minimum level:3
Runtime (sec):1.1261491000
Support network with minimum level
30 13
15 29
15 32
29 26
32 45
57 76
76 58
75 14
17 3
17 18
3 12
3 11
18 39
9 19
19 61
19 30
31 23
31 57
23 73
23 25
38 65
65 16
26 36
36 40
35 75
55 1
55 56
1 17
1 4
56 46
6 59
59 43
61 62
53 54
54 49
45 41
41 38
28 8
8 37
39 64
74 22
22 6
27 51
51 52
21 2
73 74
62 60
58 20
37 15
16 42
20 66
66 50
25 67
25 47
50 48
48 10
47 34
34 26
33 24
24 68
43 44
44 40
64 35
72 64
0 71
0 55
71 21
70 7
46 70
69 28
52 63
67 33
42 9
49 46
60 5
4 27
4 31
68 69
63 53
63 72
40 20
